ID,happiness__abs_energy,happiness__kurtosis,happiness__skewness,happiness__mean,happiness__standard_deviation,happiness__variation_coefficient,happiness__median,happiness__minimum,happiness__maximum,happiness__mean_change,happiness__mean_abs_change,happiness__number_peaks__n_4,happiness__sum_values,happiness__cid_ce__normalize_True,happiness__sample_entropy,happiness__approximate_entropy__m_5__r_0.1,"happiness__fft_coefficient__attr_""abs""__coeff_1","happiness__fft_coefficient__attr_""real""__coeff_1","happiness__fft_coefficient__attr_""imag""__coeff_1",happiness__ar_coefficient__coeff_1__k_5,happiness__autocorrelation__lag_5,"happiness__linear_trend__attr_""rvalue""","happiness__linear_trend__attr_""intercept""","happiness__linear_trend__attr_""slope""",sadness__abs_energy,sadness__kurtosis,sadness__skewness,sadness__mean,sadness__standard_deviation,sadness__variation_coefficient,sadness__median,sadness__minimum,sadness__maximum,sadness__mean_change,sadness__mean_abs_change,sadness__number_peaks__n_4,sadness__sum_values,sadness__cid_ce__normalize_True,sadness__sample_entropy,sadness__approximate_entropy__m_5__r_0.1,"sadness__fft_coefficient__attr_""abs""__coeff_1","sadness__fft_coefficient__attr_""real""__coeff_1","sadness__fft_coefficient__attr_""imag""__coeff_1",sadness__ar_coefficient__coeff_1__k_5,sadness__autocorrelation__lag_5,"sadness__linear_trend__attr_""rvalue""","sadness__linear_trend__attr_""intercept""","sadness__linear_trend__attr_""slope""",fear__abs_energy,fear__kurtosis,fear__skewness,fear__mean,fear__standard_deviation,fear__variation_coefficient,fear__median,fear__minimum,fear__maximum,fear__mean_change,fear__mean_abs_change,fear__number_peaks__n_4,fear__sum_values,fear__cid_ce__normalize_True,fear__sample_entropy,fear__approximate_entropy__m_5__r_0.1,"fear__fft_coefficient__attr_""abs""__coeff_1","fear__fft_coefficient__attr_""real""__coeff_1","fear__fft_coefficient__attr_""imag""__coeff_1",fear__ar_coefficient__coeff_1__k_5,fear__autocorrelation__lag_5,"fear__linear_trend__attr_""rvalue""","fear__linear_trend__attr_""intercept""","fear__linear_trend__attr_""slope""",disgust__abs_energy,disgust__kurtosis,disgust__skewness,disgust__mean,disgust__standard_deviation,disgust__variation_coefficient,disgust__median,disgust__minimum,disgust__maximum,disgust__mean_change,disgust__mean_abs_change,disgust__number_peaks__n_4,disgust__sum_values,disgust__cid_ce__normalize_True,disgust__sample_entropy,disgust__approximate_entropy__m_5__r_0.1,"disgust__fft_coefficient__attr_""abs""__coeff_1","disgust__fft_coefficient__attr_""real""__coeff_1","disgust__fft_coefficient__attr_""imag""__coeff_1",disgust__ar_coefficient__coeff_1__k_5,disgust__autocorrelation__lag_5,"disgust__linear_trend__attr_""rvalue""","disgust__linear_trend__attr_""intercept""","disgust__linear_trend__attr_""slope""",self-esteem
245,0.123441683,124.5489838,10.57730492,0.00177568,0.010967618,6.176571688,6.58E-05,3.63E-08,0.157723397,3.90E-07,0.001885474,98,1.775680497,28.20776406,0.078601068,0.217173883,0.918184883,0.733357083,-0.552495129,0.525214737,0.08424888,-0.122401695,0.004098557,-4.65E-06,1737693.085,-0.705135134,0.017029635,36.58512864,19.98052671,0.546137938,37.3404007,0.148340106,93.75154877,-0.018294046,14.10639859,99,36585.12864,29.75664831,1.522782601,0.010172725,2807.01265,-2650.020779,-925.5862393,0.428272137,0.362496319,-0.230279457,44.54651063,-0.015938703,73182.20617,10.47498037,2.748002154,5.080564315,6.882591983,1.354690455,2.129987479,0.002846521,58.67052841,-0.000831754,4.024151162,110,5080.564315,33.40893295,0.574582338,0.197492976,1115.220019,-801.9976552,-774.9293205,0.349997315,0.178534399,-0.269163224,8.28605175,-0.006417392,0.009822079,347.8415219,16.88807996,0.00040929,0.003107179,7.591626561,4.42E-06,3.81E-13,0.073589258,3.44E-10,0.000566518,108,0.409290263,35.20656164,0.080902254,0.226183802,0.232157717,0.022410162,-0.23107356,0.326000572,0.081332005,-0.107436514,0.000986913,-1.16E-06,30
247,2758224.513,-1.426651574,0.480034151,36.83856369,37.43186794,1.016105521,20.89431,0.000458368,99.95967102,-0.079562726,32.92383279,101,36838.56369,38.78039435,1.03898215,0.127851691,4555.801617,-4411.366523,-1138.057016,0.17482164,0.17175495,-0.182303006,48.64616451,-0.02363884,719530.6787,2.885721225,1.932790081,14.13421278,22.79812948,1.612974832,2.376202822,0.000535715,99.38225555,0.000512667,18.52801563,107,14134.21278,41.85795472,0.765008905,0.285262267,2103.080005,429.8187572,2058.689229,0.108301744,0.067151732,0.177606658,7.127976301,0.014026499,42092.96184,37.89240779,5.538799722,2.371006698,6.039146387,2.547081117,0.504303813,0.000132303,61.79069519,0.000527017,3.241056443,103,2371.006698,40.46317758,0.507556681,0.404824247,521.9200511,-445.091411,-272.5695795,0.178655398,-0.010971563,-0.083787307,3.24655502,-0.001752849,30.99073609,118.5614658,9.97021775,0.033951841,0.172736819,5.087701058,0.000729985,2.31E-10,2.696724892,1.11E-08,0.056364772,102,33.95184128,42.25482163,0.212554691,0.444813774,10.41628513,-8.819683997,5.541856198,0.09973435,0.044641552,-0.00953283,0.036801108,-5.70E-06,29
248,172157.2818,46.95802179,6.925238702,1.976631025,12.97112993,6.56224139,0.000687087,2.72E-08,99.71779633,5.60E-07,0.56100893,98,1976.631025,10.99224699,0.016777459,0.050214027,1948.870802,1614.443397,1091.636351,0.807759022,0.754767996,0.211126984,-2.761945371,0.009486639,579025.9685,2.117227232,1.435509592,17.55977581,16.45236282,0.936934674,12.10813093,8.99E-06,96.12550354,-0.010541912,10.10420563,93,17559.77581,29.67590439,1.102186274,0.04617244,3064.323923,-113.3605047,-3062.226396,0.368382305,0.312101348,-0.329572295,26.94198921,-0.01878321,25456.29365,141.3332913,11.24757821,0.856299118,4.972227415,5.806647827,0.15236605,1.16E-05,81.60464478,-2.31E-05,1.185287439,97,856.2991185,40.32487077,0.111703918,0.367621706,128.3474747,128.3443196,-0.899943095,0.170525637,-0.011288835,-0.039180596,1.193391044,-0.000674859,0.000418957,99.72226421,9.245801249,0.000115354,0.000636907,5.521330172,5.85E-07,4.97E-18,0.009283011,-5.84E-11,0.00020052,108,0.115353885,43.65381246,0.157481004,0.383520314,0.037961382,-0.023094168,-0.030128491,0.045109943,-0.00707825,-0.027147235,0.000145272,-5.99E-08,33
249,29364.23803,105.7591255,9.457275565,0.87059781,5.348485532,6.143463109,0.002750839,1.76E-06,85.11876678,2.77E-06,0.988591175,88,870.5978105,32.24965472,0.037576553,0.106310804,615.0670019,337.2687202,514.3512683,0.470138528,0.073083033,0.135248232,-0.381069048,0.00250584,593572.0908,1.001909622,1.175858062,18.78263137,15.51724363,0.826148548,15.07938337,0.033275679,77.64838409,-0.034747599,10.09178042,94,18782.63137,29.27286256,1.216093674,0.03412172,2196.999662,-1518.896058,-1587.37591,0.356744922,0.36111754,-0.258790348,25.73109815,-0.013910844,24163.86926,26.40031035,4.112764724,2.669221828,4.127847392,1.546460975,1.286860466,8.16E-05,42.73445129,-0.002338735,2.008950182,97,2669.221828,31.20209008,0.525490421,0.249983071,441.5304322,-186.5391216,-400.1903031,0.398504112,0.216509714,-0.230909825,4.31849418,-0.003301847,427.399923,131.9868562,10.11890126,0.141336293,0.638297717,4.516162867,0.001721731,8.60E-11,10.79854679,-4.49E-05,0.184971972,84,141.3362927,36.39179916,0.162057991,0.350594449,35.84212362,-27.94214304,-22.4475938,0.245485182,0.291064896,-0.05084602,0.19749364,-0.000112427,36
251,240988.2244,32.22893592,5.779139278,2.749750075,15.27832121,5.55625813,0.000152974,1.61E-07,99.96418762,2.10E-08,1.012426234,87,2749.750075,15.6685329,0.016924925,0.057210335,2397.042978,2276.896657,749.3708367,0.51305997,0.759348931,0.245639712,-3.744074441,0.01300065,300992.5028,2.731996574,1.58523189,12.22101621,12.3141896,1.00762403,8.395659447,2.80E-05,78.57898712,0.006510887,8.244196262,95,12221.01621,31.28345995,0.928480737,0.082027133,2594.003946,-2524.978482,594.4242056,0.403752183,0.184060684,0.06635173,10.80722778,0.002830407,61967.40405,14.18282537,3.370485076,4.302771383,6.59193162,1.532019955,2.002534151,2.03E-05,56.99922562,0.000390348,3.182637208,88,4302.771383,29.23761601,0.673334662,0.245977456,786.1946716,-764.9718933,181.4388716,0.429546462,0.211376037,0.037971927,3.869657938,0.000867094,0.469738926,333.4026206,16.44352331,0.002491501,0.021529778,8.641288306,5.04E-07,2.93E-19,0.507284462,1.20E-09,0.003420152,92,2.49150097,32.33311291,0.052819774,0.132110539,1.10492677,-1.099950469,-0.104747953,0.573633858,0.00366325,0.03196199,0.001300808,2.38E-06,35
253,6326.899296,818.1895117,27.54512934,0.217243239,2.505933892,11.5351525,0.009043537,7.03E-06,75.51979065,2.91E-05,0.385921621,100,217.2432391,44.76502345,0.089661922,0.266186028,93.41250616,82.04644193,-44.65733616,-0.002348137,0.024718188,-0.047983355,0.425302263,-0.000416535,1052161.225,-0.132443588,0.86727222,24.87674884,20.81606571,0.836767933,18.51247597,2.11E-08,88.53898621,0.00450022,15.82589114,89,24876.74884,32.21811623,1.564768657,0.020160658,1274.94575,-1174.737504,495.4578323,0.388690627,0.036848351,0.03387593,23.65659044,0.00244276,17961.58626,137.4554233,11.17995742,0.734677356,4.173947225,5.681333703,0.099347971,8.22E-05,66.5305481,-0.000802793,0.907718129,100,734.6773563,33.67662205,0.141911465,0.361690031,372.2065572,339.7158437,-152.0883519,0.418953217,0.22882699,-0.151046549,1.825575227,-0.00218398,1477.913959,391.4857171,18.83791772,0.090392345,1.212329651,13.41186189,7.80E-05,1.35E-21,29.02364922,4.20E-10,0.167186372,99,90.39234529,43.88097881,0.035532467,0.126266104,60.05220517,-56.99427934,18.91875969,0.028994057,-0.004284195,0.0114919,0.066285583,4.83E-05,28
255,2163.053538,910.4856288,29.53844143,0.144865415,1.463580387,10.10303519,0.008724749,1.02E-06,45.33428192,0.000238868,0.191062861,86,144.8654151,42.16066597,0.08741736,0.270258945,64.68142548,41.76972405,-49.38599958,0.103823649,0.000565039,-0.03962912,0.24522465,-0.000200919,977747.0182,0.761024763,0.83832662,27.39377543,15.07740315,0.550395223,25.36397171,0.560290456,87.99422455,-0.013498425,12.88222092,102,27393.77543,35.53400296,1.989774121,0.000387341,1737.431492,-1736.930973,-41.70112484,0.2752462,0.187891464,0.0778322,25.36323246,0.004065151,19173.0714,5.393965118,2.059000859,3.026800534,3.164103338,1.045362356,1.966678381,0.027561933,21.71024895,0.000227465,2.124107296,95,3026.800534,32.63811391,1.082298002,0.07279153,103.9307228,103.8028033,5.154917787,0.372432756,0.101340227,0.053365792,2.734627621,0.000584931,2671.443151,73.64816601,7.034114273,0.529809225,1.546203524,2.918415634,0.038763093,6.75E-08,23.91777229,1.02E-05,0.687360194,100,529.8092246,40.72066046,0.238771551,0.389219588,54.20352354,21.69844609,49.67091102,0.147644355,0.141894431,0.053168227,0.387561552,0.00028478,29
257,2327.847642,185.755245,12.67402375,0.226237348,1.508861924,6.669375929,0.000340807,4.00E-09,25.50549889,-9.16E-09,0.362581421,92,226.2373481,38.34225692,0.116989658,0.29147554,119.8598226,94.73400236,73.42918944,0.240946799,0.093652109,0.138019274,-0.134105221,0.000721407,1175045.042,0.067565375,1.108682918,22.98123474,25.43438405,1.106745758,11.32714367,6.00E-06,97.00813293,-0.001146493,18.24234339,100,22981.23474,33.84815551,0.852450823,0.093204838,1392.361078,-1019.985387,-947.7864646,0.36478034,0.126370496,-0.204900393,31.9988219,-0.018053228,28345.54286,107.423141,8.505352206,1.36515403,5.146056483,3.769579382,0.069990527,3.05E-11,90.57025909,-1.50E-06,2.209811433,103,1365.15403,43.27636551,0.280063458,0.473548589,196.210325,79.75533106,179.2695702,0.061828759,-0.017919657,0.029061378,1.106382148,0.000518062,2.54E-08,505.3539306,22.42729048,2.39E-07,5.04E-06,21.0388011,5.08E-13,1.03E-27,0.000120285,-6.18E-19,4.78E-07,100,0.000239417,44.7589008,0.012172307,0.052619903,0.000130771,-2.69E-05,0.000127974,-0.001709716,0.032427565,0.035980187,-7.42E-08,6.28E-10,34
262,139723.7793,41.33507351,6.303277265,2.26464006,11.60151648,5.122896431,0.003577889,2.35E-06,97.65783691,-0.000149478,4.303687964,101,2264.64006,44.57472344,0.12240438,0.335878279,528.8507919,76.61330794,-523.2719762,0.006396511,0.002429124,-0.117585519,4.625090769,-0.004725627,455630.4071,13.43882131,3.721117202,9.04667698,19.3335988,2.137093968,2.804095864,1.90E-05,99.98529816,-0.018986106,10.84527216,100,9046.67698,41.81596212,0.503565065,0.441240766,1282.108541,-1221.083681,-390.8413429,0.111875528,-0.000393135,-0.049802917,10.71274916,-0.00333548,67380.16056,45.23607888,6.235412498,2.718684164,7.745251253,2.848897035,0.930281669,4.68E-05,87.58277893,-0.029031654,3.047803912,99,2718.684164,39.56745525,0.279427998,0.546760412,457.0565399,321.1355856,-325.2270228,0.19477352,0.08634458,-0.052673903,3.424607187,-0.001413259,13311.99176,84.91717853,8.189889425,0.928965635,3.528316115,3.798112634,0.043165762,5.09E-12,48.87939072,-0.000412944,1.318391236,105,928.965635,40.85746579,0.193363681,0.399865666,266.2891944,-193.4826506,182.9601021,0.147798177,0.215971879,0.015692693,0.833159949,0.000191803,34
263,1478032.204,0.855202301,1.60131572,18.66454751,33.61051726,1.800767859,0.407048196,1.35E-05,99.98235321,0.097933804,8.768555805,83,18664.54751,18.72497967,0.153358407,0.322764039,913.7698031,843.5323603,-351.3237968,0.68523277,0.397794532,-0.145182779,27.10793332,-0.016903675,601352.4255,6.75655596,2.522523402,13.71866534,20.32610752,1.481638848,6.078592301,2.94E-09,99.90591431,-0.076923104,12.03203813,85,13718.66534,35.51822123,0.45972084,0.208132038,1019.942928,440.3004919,-920.0103545,0.254232169,0.130104493,-0.002733172,13.81479281,-0.000192447,186062.1327,17.21070902,3.852454558,5.462493936,12.49893166,2.288136483,0.76006201,5.71E-07,93.97532654,-0.011493034,5.302049435,90,5462.493936,32.9794333,0.29233269,0.428577375,1433.948515,554.4355949,-1322.425618,0.345681234,0.102514234,-0.140228299,8.49523193,-0.006071548,60.72318719,85.3348199,8.532707008,0.048200397,0.241660731,5.013666835,0.000218308,6.95E-17,2.963794947,-2.20E-08,0.064595094,95,48.20039683,36.37243278,0.117169496,0.316089729,17.83531155,2.050778689,-17.71701569,0.33984576,0.076588747,-0.052682706,0.070229686,-4.41E-05,31
264,2533263.086,-1.067203904,0.847132032,30.86693198,39.75544737,1.287962386,4.533505201,4.11E-08,99.99998474,0.000246449,20.16200389,92,30866.93198,28.59747566,0.386130466,0.317417918,8767.384689,-1988.55586,8538.892192,0.363976044,0.347723389,0.344346967,7.179431277,0.047422424,812093.3805,6.053548211,2.728100213,11.47238021,26.08597081,2.273806337,1.08068043,7.84E-09,99.99834442,0.007011743,9.814531446,101,11472.38021,30.28436127,0.248453387,0.399358694,5672.574524,-11.85453176,-5672.562138,0.300599298,0.39697681,-0.237145315,22.17642419,-0.021429517,303501.7987,16.75991101,4.067916286,5.934987766,16.37918554,2.759767364,0.529688537,1.30E-09,97.79978943,0.000209792,8.602208173,94,5934.987766,41.97181088,0.353964859,0.395879134,1178.180693,913.4550189,-744.116707,0.077946585,0.084513971,-0.101702843,8.817371029,-0.005770537,42.90787173,233.642113,14.19596991,0.026504111,0.205439538,7.751232999,1.01E-06,2.86E-22,3.942200184,5.47E-08,0.037700243,101,26.50411079,37.0007095,0.068947108,0.206703824,11.41053304,-6.634420892,-9.283572787,0.248712921,0.020144458,-0.053498648,0.045521599,-3.81E-05,30
267,0.350582129,109.5234551,9.48957521,0.004608429,0.018147852,3.937969503,0.000876733,1.28E-07,0.28485927,-7.05E-05,0.004873652,104,4.608428657,30.73895061,0.230536856,0.435350568,1.015004569,-0.673717958,0.759169538,0.352919369,0.204187415,0.01342764,0.004186779,8.44E-07,110022.9424,5.044229835,1.840474381,7.675608787,7.148983993,0.931389834,5.871592522,0.05914817,56.30942535,-0.000523159,5.116993069,98,7675.608787,34.4822717,1.230034162,0.033266582,1480.21997,-659.6338207,1325.116743,0.32160203,0.168592461,0.267969176,4.360822767,0.006636208,1033.156338,29.4995842,4.447907325,0.628416562,0.798904852,1.271298212,0.411665425,0.003389306,8.717614174,-0.003363114,0.524564036,102,628.4165621,37.63232957,1.11865304,0.093106435,30.61130352,9.635027432,29.05543236,0.222086255,0.072607608,0.003447215,0.623651267,9.54E-06,0.069743113,432.0503421,19.84568823,0.000788858,0.008313893,10.53915501,1.67E-05,1.07E-11,0.202893794,-1.13E-07,0.001085923,104,0.788857642,33.48635033,0.054869707,0.179444322,0.109558117,0.077782538,-0.077154765,0.573185321,0.057458754,-0.029032802,0.001206515,-8.36E-07,24
268,613031.8554,6.082675284,2.60388875,11.43596231,21.96020541,1.920276126,1.907271207,3.31E-05,99.98522186,0.035825848,9.434227321,105,11435.96231,26.18096071,0.48001485,0.379170192,3213.551678,-1911.769102,2583.031802,0.423695117,0.425065305,0.070602473,8.753197241,0.005370901,150782.3128,14.72543057,3.253950565,7.317970177,9.860508371,1.347437627,3.898224831,9.66E-07,80.71531677,0.007332815,6.46938708,97,7317.970177,37.07976513,0.953132405,0.108385224,656.7317612,-323.2977822,-571.6425021,0.247503657,0.076430747,0.002590915,7.273764429,8.85E-05,167166.9199,14.40360381,3.604290283,5.073124019,11.89244855,2.344206155,0.430573418,2.13E-10,94.85549164,8.13E-05,5.734859135,97,5073.124019,34.0804405,0.338920199,0.372041895,598.4719316,-258.0295984,-539.9901659,0.356108203,0.158913964,-0.089508264,6.915001532,-0.003687442,1.166978904,258.187396,13.92743962,0.004726925,0.033832456,7.15739279,6.14E-07,5.66E-21,0.75165087,4.58E-07,0.007492061,103,4.726924611,40.15364287,0.078896903,0.25375216,1.554512441,-1.098151255,1.100260309,0.178247987,0.002285081,0.037980965,0.002503482,4.45E-06,36
269,1549458.722,0.156006679,1.209910475,24.97962985,30.42165043,1.217858335,10.1066618,0.00234384,99.99971771,0.000234298,18.98562132,100,24979.62985,30.68026315,0.696409702,0.208420263,5022.004264,-4732.379669,1680.806206,0.308320992,0.415193565,0.206031738,14.13428839,0.021712395,4044.805395,30.85677061,4.517303781,1.046350853,1.717543387,1.641460301,0.456246749,9.39E-07,19.31503677,7.96E-05,0.951870087,98,1046.350853,33.11217157,0.728432553,0.225213749,287.5649412,-286.9696008,-18.49442145,0.345376644,0.204341032,0.004133877,1.034065387,2.46E-05,818521.6665,0.428453617,1.177353517,18.68025522,21.66955771,1.160024714,8.603507518,4.57E-12,88.54013824,-0.000199344,14.63623522,104,18680.25522,33.42106065,0.639937617,0.14508749,3763.706066,3694.328892,-719.3173083,0.342623164,0.241843167,-0.118408449,23.1200109,-0.0088884,1672.618648,76.26529843,8.395092636,0.219307924,1.274567645,5.81177197,0.002249141,1.99E-22,15.87540245,-2.98E-11,0.18789569,96,219.307924,23.49579551,0.065471509,0.227964736,167.7943724,-155.2718571,63.60504565,0.362765137,0.517810572,0.034934169,0.142263778,0.000154243,30
270,0.001459035,146.3853189,10.89736288,0.000317947,0.001165309,3.665098744,7.31E-05,2.75E-07,0.020326035,4.32E-08,0.000375671,100,0.317947414,37.10520721,0.273469682,0.460939189,0.119746882,0.007191213,-0.119530758,0.290394793,0.006410866,-0.109575587,0.000538891,-4.42E-07,381042.3878,6.023259852,2.262623016,13.21523123,14.36662978,1.087126629,8.388867378,0.173657119,87.09842682,0.002208088,8.555207744,94,13215.23123,29.6985994,0.961631181,0.095330364,2036.983324,-64.07076568,2035.975442,0.383372758,0.310595716,0.061963529,11.67488845,0.003083769,6874.607033,32.87222242,4.584262894,1.509064061,2.14413915,1.420840378,0.831672371,0.008484096,23.12308311,0.001349582,1.264288699,103,1509.064061,35.53399931,0.889025572,0.153978558,111.1284395,-24.86765002,108.3103414,0.245450808,0.24722285,0.051647086,1.317450994,0.00038361,1.67E-06,141.3350652,10.34663965,1.07E-05,3.95E-05,3.696400242,1.12E-06,8.93E-12,0.000664323,2.28E-08,1.42E-05,100,0.010675988,38.60871879,0.255798155,0.4592197,0.000985562,-0.000452899,-0.000875337,0.240517346,0.032427565,0.031005827,8.56E-06,4.24E-09,29
271,505050.8474,12.87997243,3.809784165,5.950490681,21.67123688,3.641924346,0.050269582,2.19E-05,99.9609375,0.000925978,1.630449476,91,5950.490681,12.05385784,0.035836454,0.083855215,5541.910177,2277.278931,5052.402308,0.492537622,0.876217893,0.287685437,-4.837185723,0.02159695,632593.4861,3.527168121,1.026883981,21.56458427,12.94458154,0.600270396,21.70308781,6.86E-06,93.40419006,0.006691157,8.840661685,97,21564.58427,30.18244085,1.420138219,0.016584876,985.2943191,315.1446607,-933.5356116,0.41443348,0.283070006,-0.146289968,24.84122551,-0.006559842,8337.108818,32.53836834,4.729112397,1.820437109,2.241231258,1.231150061,1.268316388,1.41E-08,25.33846283,0.003417125,1.335710605,99,1820.437109,36.72322454,1.068188785,0.083984858,183.0146174,152.5764069,-101.0682454,0.255107643,0.135101537,-0.017765168,1.889331257,-0.000137926,6081.375546,135.7246872,10.62799544,0.539543163,2.406297721,4.459879926,0.022809035,1.22E-15,38.46141434,0.001386174,0.789801163,96,539.5431628,42.33574276,0.195469841,0.407365995,220.90307,61.7301924,212.1026866,0.081670019,0.037669823,0.09247912,0.154491167,0.000770875,31
274,0.498838969,21.81938256,3.922792899,0.01201629,0.018826783,1.566771673,0.005882379,8.87E-06,0.184912145,-2.88E-07,0.010448498,98,12.01628992,36.33713777,0.620631312,0.247467798,2.269691711,1.316544135,1.848840718,0.223141889,0.188119577,0.071825858,0.009676466,4.68E-06,562882.434,2.141327616,1.464650748,17.10158351,16.44439952,0.961571746,12.10234499,0.138521835,89.49237823,-0.002474388,9.077043268,100,17101.58351,25.70732808,0.794697776,0.097655254,2201.733567,-2024.208154,-866.1478209,0.553700215,0.289665943,-0.133313485,20.89489437,-0.007594216,5913.254709,7.528474116,2.304644632,1.815801104,1.617442753,0.890759869,1.429724932,0.034263257,11.66187382,-0.000615843,1.008398314,101,1815.801104,30.34135643,1.194811892,0.036780095,294.3831905,-199.4086905,-216.5586225,0.490010078,0.123833444,-0.226336584,2.449247703,-0.001268161,551.4503839,136.1891877,10.09793388,0.161768802,0.724762884,4.480238921,0.0080189,6.95E-07,12.97378922,9.75E-08,0.187186372,100,161.7688023,31.68387998,0.163549171,0.418484735,35.65009924,2.900364414,35.53192173,0.459468301,-0.025451253,0.025188986,0.130180015,6.32E-05,21
275,2.782639344,316.4642509,15.35875467,0.009472873,0.051893198,5.478084161,0.000436217,7.60E-08,1.224151731,-7.54E-06,0.011120995,97,9.472873474,38.41907648,0.104989941,0.314965078,0.839888706,-0.835122496,-0.089350183,0.211737771,0.067705266,-0.031127223,0.012267843,-5.60E-06,3051661.683,-0.674166319,-0.202309835,52.48190806,17.24270885,0.328545769,53.67458153,5.280223846,93.65096283,0.011539761,14.73328405,102,52481.90806,34.63784172,2.037435958,0.001779203,1515.006596,1227.449188,-888.0391186,0.261578106,0.204848799,-0.052124607,54.03706643,-0.00311343,12329.17319,7.610197894,2.398285146,2.658854669,2.293395963,0.862550327,1.936924874,0.128907159,19.34210968,0.001865167,1.900434562,106,2658.854669,41.07950105,1.441934047,0.014015723,170.1412843,-90.98094657,-143.772473,0.140845885,0.048816681,-0.007574548,2.688912807,-6.02E-05,0.005455206,136.9007135,10.56821992,0.000550177,0.002269914,4.125792084,6.33E-05,1.71E-07,0.037476305,-8.20E-07,0.000800132,100,0.550176655,42.21455994,0.23422865,0.425442469,0.070651491,-0.008995521,0.070076486,0.091061083,0.112013562,0.013131123,0.000498602,1.03E-07,38
276,302.3235352,899.837026,29.34953387,0.034825969,0.548735535,15.75650462,0.000118834,8.80E-08,16.92642403,-1.69E-05,0.059702431,91,34.82596857,42.75067433,0.038140423,0.139282075,19.93822401,-18.94097087,6.226748713,0.085692365,-0.00223497,0.013118203,0.022370394,2.49E-05,2340087.023,-0.822972569,0.120904649,42.32754189,23.4193557,0.55328882,42.03723526,0.134267002,95.18549347,0.000796722,18.41541232,93,42327.54189,32.47409179,1.772134964,0.005662045,2203.802337,-1932.414765,-1059.489459,0.346388847,0.199194092,-0.125113315,47.39750509,-0.010150076,44890.38058,21.98635977,3.786904167,3.853004069,5.481308258,1.422606403,1.985802293,0.000253198,57.50793839,0.00076585,3.147348946,96,3853.004069,33.66216782,0.785446425,0.173418803,480.1572389,-175.0353317,447.1169944,0.325618428,0.186869044,0.035372355,3.517517962,0.000671644,11.42488871,869.9489458,28.87568282,0.005124687,0.106764349,20.83333941,1.52E-06,1.05E-13,3.261203051,2.80E-09,0.008137014,96,5.124687274,38.80720877,0.012123245,0.031858616,4.697651535,4.261256484,-1.977276693,0.261341174,0.023689916,-0.065968286,0.017311434,-2.44E-05,33
277,1160.602531,37.48951537,5.362414472,0.338981913,1.022591704,3.016655658,0.015762823,6.89E-07,11.96457481,0.000102754,0.327640419,94,338.9819125,30.85813086,0.131896924,0.261601693,232.3172519,81.32007732,-217.6197385,0.366505043,0.33757366,-0.31113843,0.889513514,-0.001102165,328075.8071,4.053101815,1.457962136,13.41639869,12.16865043,0.906998272,10.57162046,0.057019759,95.40194702,0.022920746,7.680755774,96,13416.39869,29.83799284,1.041054829,0.074721241,2871.767704,-2576.543179,-1268.256674,0.374227652,0.340622249,-0.097724612,15.47405437,-0.004119431,56071.06684,27.24196454,4.548397722,3.689456981,6.516055097,1.766128493,1.633373499,0.00167925,64.74942017,0.003704489,3.249448878,94,3689.456981,34.19711192,0.54825881,0.307688584,751.343107,-34.08357269,750.5696333,0.340963034,0.02469246,0.156238419,1.927890989,0.003526659,254.0765655,164.0816154,12.52115024,0.053251676,0.501239289,9.412648186,5.47E-05,2.78E-13,7.607069016,8.39E-05,0.07349936,95,53.2516757,36.14801678,0.040481715,0.139845137,37.15315058,7.21909699,-36.44504407,0.389966271,-0.002273227,-0.089261329,0.130668399,-0.000154988,29
279,1306026.645,0.744761804,1.476330649,20.06640741,30.05604662,1.497828983,3.429805279,0.001053237,99.98552704,-0.063215507,12.66440132,91,20066.40741,25.79577261,0.306160107,0.282795638,4410.729843,-3394.367545,-2816.523871,0.462527725,0.338565235,-0.155191324,28.13737543,-0.016158094,356639.8193,9.242866667,2.674534001,10.75674042,15.52199584,1.443001804,4.44846344,1.17E-05,99.98335266,-2.81E-05,9.212084928,94,10756.74042,36.42177434,0.529783337,0.231195594,1459.391598,-171.9411488,1449.227407,0.26974798,0.125194587,0.064791466,9.016570322,0.003483824,297589.2094,12.87121273,3.464875785,7.901193566,15.33493885,1.94083827,2.504616619,2.92E-07,96.78622437,0.003278053,7.88786776,98,7901.193566,35.99932184,0.468179205,0.320283233,748.0084375,113.2309912,739.3885076,0.222431512,0.220518626,0.20163351,2.550980336,0.010711138,18.74144275,156.458579,11.68078314,0.024929129,0.13461048,5.399726624,0.001167963,5.76E-14,2.192273617,-1.04E-07,0.038565786,96,24.92912869,43.31457678,0.163538098,0.352888933,9.264542905,-6.826140013,6.26383012,0.05279345,0.000786383,0.067016952,0.009319597,3.13E-05,33
